SK_Cliente,SK_Producto,SK_Tienda,FechaVenta,Cantidad,PrecioVenta
60,25,9,2023-11-12 15:21:46,1,434.76
87,30,12,2023-11-12 19:57:32,3,344.0
33,13,1,2023-11-12 16:51:25,1,1723.85
15,59,8,2023-11-12 17:51:19,3,322.86
11,37,3,2023-11-12 10:47:29,3,456.83
66,47,6,2023-11-12 19:59:03,5,643.55
71,45,5,2023-11-13 13:43:03,1,599.03
79,10,9,2023-11-13 11:41:08,1,1891.02
35,69,1,2023-11-13 11:07:40,2,2140.18
17,37,10,2023-11-13 08:55:26,4,426.56
76,31,1,2023-11-13 15:11:05,1,392.67
17,14,7,2023-11-13 10:31:42,1,1378.34
34,69,4,2023-11-13 20:25:48,1,2152.21
13,42,4,2023-11-13 14:57:35,1,1630.75
68,48,13,2023-11-13 15:11:01,1,604.91
76,58,12,2023-11-13 20:32:38,3,218.91
62,18,3,2023-11-13 20:01:03,2,1951.84
42,50,7,2023-11-13 17:14:24,3,471.05
30,21,2,2023-11-13 09:39:15,1,1281.54
59,18,5,2023-11-13 08:51:51,2,1958.6
94,22,8,2023-11-13 17:12:04,1,1519.93
24,67,10,2023-11-13 19:09:57,2,1893.84
13,35,6,2023-11-13 12:13:03,2,336.75
73,26,1,2023-11-13 08:58:18,1,525.78
44,75,11,2023-11-13 18:06:21,1,1396.02
7,1,3,2023-11-14 09:50:09,1,2274.7
70,55,14,2023-11-14 08:59:24,1,810.12
25,10,4,2023-11-14 14:50:35,3,1790.97
66,45,10,2023-11-14 10:39:26,1,632.02
73,67,5,2023-11-14 19:44:03,1,1788.58
35,53,14,2023-11-14 13:54:26,1,708.27
15,26,3,2023-11-14 09:21:04,1,535.65
14,15,5,2023-11-14 12:40:33,1,1562.38
28,32,7,2023-11-14 16:25:10,3,429.9
56,76,2,2023-11-14 19:49:45,2,1845.27
63,45,15,2023-11-14 12:43:12,1,591.73
3,65,10,2023-11-14 13:48:04,1,1533.3
82,39,9,2023-11-14 20:08:35,2,429.65
7,37,11,2023-11-14 16:52:33,1,450.3
93,43,11,2023-11-14 13:32:16,2,1479.02
33,46,2,2023-11-14 20:01:09,1,655.88
33,56,14,2023-11-14 12:43:45,1,996.87
90,16,10,2023-11-14 20:13:40,1,1484.5
71,26,2,2023-11-14 19:57:39,1,595.65
43,13,8,2023-11-14 14:40:49,1,1519.59
59,66,12,2023-11-14 17:07:47,1,1340.99
10,52,13,2023-11-15 12:26:49,4,470.91
9,65,9,2023-11-15 11:59:01,2,1519.22
45,12,10,2023-11-15 20:38:04,3,1946.87
27,8,12,2023-11-15 10:14:55,2,3014.6
75,60,11,2023-11-15 19:57:28,1,285.1
18,8,1,2023-11-15 18:46:10,2,2716.23
4,44,7,2023-11-15 18:28:11,1,1442.17
21,19,12,2023-11-15 08:23:56,5,2021.78
3,55,2,2023-11-15 16:39:14,1,823.71
18,34,2,2023-11-15 16:27:48,2,369.48
55,17,1,2023-11-15 16:32:50,3,2161.89
99,65,11,2023-11-15 08:41:22,1,1640.05
53,39,12,2023-11-15 09:28:28,1,451.37
15,74,8,2023-11-16 16:21:29,2,1688.14
73,30,7,2023-11-16 19:38:51,1,349.66
58,73,13,2023-11-16 16:05:07,1,1585.36
68,7,13,2023-11-16 10:27:35,1,2746.36
20,58,14,2023-11-16 18:16:24,2,215.22
45,27,6,2023-11-16 11:18:07,1,602.46
14,5,4,2023-11-16 18:18:39,1,2554.03
2,22,6,2023-11-16 13:07:03,2,1452.89
7,20,11,2023-11-16 15:45:20,1,2177.66
42,51,14,2023-11-16 11:51:25,1,446.19
55,66,7,2023-11-16 19:43:11,2,1222.63
94,37,5,2023-11-16 08:52:31,1,409.11
49,39,11,2023-11-16 13:53:15,1,463.98
55,43,15,2023-11-16 18:13:47,1,1614.85
56,38,1,2023-11-16 09:46:41,1,339.49
4,16,9,2023-11-17 17:37:35,1,1546.09
8,15,14,2023-11-17 09:18:14,1,1411.09
22,36,5,2023-11-17 12:33:45,3,360.39
70,58,1,2023-11-17 08:30:33,1,215.11
19,57,13,2023-11-17 19:46:52,1,327.95
29,13,10,2023-11-17 20:39:28,1,1629.94
18,71,2,2023-11-17 10:23:20,1,2328.87
63,8,12,2023-11-17 20:41:30,1,2817.42
13,18,7,2023-11-17 08:47:10,1,2160.75
85,44,1,2023-11-17 16:15:12,2,1348.9
95,32,10,2023-11-17 13:41:34,1,391.45
32,65,2,2023-11-17 15:27:55,1,1525.48
8,22,2,2023-11-17 17:36:22,1,1514.94
23,45,13,2023-11-17 19:30:23,1,628.79
49,16,4,2023-11-17 13:04:20,5,1548.74
66,55,14,2023-11-17 13:54:15,1,758.59
89,2,6,2023-11-17 10:29:55,4,2085.66
85,24,10,2023-11-18 20:28:28,2,1425.87
66,51,7,2023-11-18 11:13:31,5,418.67
100,42,15,2023-11-18 13:21:20,5,1567.68
67,5,7,2023-11-18 09:43:40,1,2240.42
11,7,3,2023-11-18 16:01:01,1,2741.6
17,47,7,2023-11-18 08:28:06,1,606.8
81,10,1,2023-11-18 20:00:47,1,1740.75
61,32,3,2023-11-18 15:01:29,1,391.84
76,5,2,2023-11-18 16:35:57,5,2460.71
13,8,1,2023-11-18 20:02:15,1,2955.33
50,55,7,2023-11-18 20:28:21,2,723.24
47,71,14,2023-11-18 13:48:09,1,2289.63
92,67,6,2023-11-18 19:50:36,1,1853.11
2,23,6,2023-11-19 17:38:44,1,1208.6
69,32,8,2023-11-19 11:21:04,4,406.22
84,52,14,2023-11-19 15:16:36,1,471.36
88,67,5,2023-11-19 11:39:43,2,1804.95
8,38,3,2023-11-19 11:46:48,5,353.89
98,54,8,2023-11-19 12:56:58,1,688.62
35,16,4,2023-11-19 15:34:03,1,1543.35
24,39,13,2023-11-19 13:28:30,5,493.43
6,40,9,2023-11-19 10:30:26,1,503.7
94,29,10,2023-11-19 11:03:51,2,383.71
95,17,14,2023-11-19 16:43:24,2,1939.29
35,8,3,2023-11-19 20:01:40,2,3047.02
77,48,1,2023-11-19 17:46:20,1,622.99
82,2,9,2023-11-19 11:06:47,2,2071.13
99,69,9,2023-11-19 20:01:09,1,1984.45
8,14,13,2023-11-19 13:19:08,2,1375.38
26,59,7,2023-11-19 11:20:41,1,314.77
60,4,5,2023-11-19 18:34:55,1,1757.54
84,34,8,2023-11-20 13:24:59,3,351.07
76,11,6,2023-11-20 08:03:05,2,1896.66
13,34,6,2023-11-20 16:25:35,1,352.71
88,24,5,2023-11-20 16:52:09,1,1420.0
84,11,7,2023-11-20 14:10:01,1,1927.68
86,43,9,2023-11-20 16:18:28,1,1490.41
35,6,8,2023-11-20 11:46:38,1,2760.1
29,53,14,2023-11-20 10:58:02,2,748.58
97,75,4,2023-11-20 15:33:52,1,1342.95
28,5,7,2023-11-20 09:59:16,3,2334.09
3,69,10,2023-11-20 19:41:37,1,2112.66
15,42,1,2023-11-21 14:33:41,5,1558.1
89,51,12,2023-11-21 15:35:10,1,439.83
53,5,6,2023-11-21 09:27:05,4,2271.92
28,36,3,2023-11-21 17:28:11,1,376.03
29,47,3,2023-11-21 13:53:20,1,620.87
82,51,11,2023-11-21 16:09:57,4,410.85
30,43,2,2023-11-21 19:05:41,1,1492.47
85,67,13,2023-11-21 17:21:44,1,1766.78
78,55,5,2023-11-21 18:52:01,1,790.35
29,53,14,2023-11-21 08:52:41,1,688.4
19,40,5,2023-11-21 09:08:32,5,466.68
83,59,15,2023-11-21 09:12:38,2,285.53
86,31,14,2023-11-22 17:34:31,3,424.04
82,55,13,2023-11-22 12:37:29,1,749.13
13,7,10,2023-11-22 08:03:29,1,2917.21
80,30,7,2023-11-22 10:30:51,1,340.25
85,68,3,2023-11-22 14:33:00,3,1878.51
47,42,6,2023-11-22 18:54:46,1,1579.79
76,72,10,2023-11-22 12:05:30,1,2150.22
69,75,15,2023-11-22 18:59:04,2,1435.71
95,14,3,2023-11-22 12:03:44,2,1426.09
66,74,10,2023-11-22 14:25:52,1,1717.89
95,28,6,2023-11-22 11:53:45,3,420.43
70,48,7,2023-11-22 17:47:32,1,595.58
85,72,15,2023-11-23 12:39:13,2,2221.45
2,25,10,2023-11-23 16:06:52,1,397.7
17,55,14,2023-11-23 11:46:08,1,715.41
18,11,4,2023-11-23 19:01:56,1,1829.3
91,72,1,2023-11-23 20:02:32,3,2396.05
22,44,10,2023-11-23 11:09:45,1,1471.18
92,42,13,2023-11-23 11:32:02,2,1516.44
15,54,10,2023-11-23 14:13:38,2,667.67
20,38,4,2023-11-23 14:46:43,1,317.53
92,56,13,2023-11-23 14:23:24,1,1019.28
8,53,9,2023-11-23 19:59:35,1,682.98
15,45,11,2023-11-23 10:10:30,1,635.79
43,10,2,2023-11-23 14:31:18,2,1860.88
27,2,14,2023-11-23 14:01:01,1,2184.34
13,48,14,2023-11-23 20:02:48,1,640.97
68,44,12,2023-11-23 15:43:55,1,1468.28
26,2,9,2023-11-23 11:23:54,1,2049.15
35,44,6,2023-11-24 14:51:05,1,1454.45
46,39,6,2023-11-24 10:21:54,1,448.66
88,6,13,2023-11-24 20:41:56,4,2587.78
55,71,11,2023-11-24 09:18:28,1,2214.42
17,4,13,2023-11-24 15:11:36,1,1816.89
96,11,7,2023-11-24 19:53:58,1,1791.81
20,30,11,2023-11-24 19:58:01,1,304.61
52,56,11,2023-11-24 17:23:02,1,1036.72
46,62,14,2023-11-24 10:33:25,1,1975.14
58,66,12,2023-11-24 12:02:59,1,1346.86
81,12,14,2023-11-24 11:22:49,1,1887.6
10,15,11,2023-11-24 20:30:16,1,1518.03
37,10,9,2023-11-24 09:00:04,1,1827.54
49,15,9,2023-11-24 11:40:41,3,1493.33
58,61,7,2023-11-24 15:44:03,1,2129.44
9,3,14,2023-11-24 09:11:15,1,1954.34
92,61,12,2023-11-24 17:56:59,1,1977.46
95,7,9,2023-11-25 09:22:57,3,2848.87
66,1,6,2023-11-25 18:14:19,2,2274.7
61,63,15,2023-11-25 15:52:50,1,2197.38
4,55,1,2023-11-25 20:45:06,2,714.29
72,48,4,2023-11-25 08:14:03,1,591.69
99,21,13,2023-11-25 08:00:56,4,1239.45
84,54,15,2023-11-25 14:57:02,1,759.18
16,62,13,2023-11-25 09:29:36,4,2067.18
82,38,10,2023-11-25 14:50:54,1,338.28
27,66,14,2023-11-25 15:47:55,1,1260.57
79,8,13,2023-11-25 17:17:17,1,2803.94
44,56,14,2023-11-26 17:25:40,3,951.99
46,12,4,2023-11-26 14:48:24,1,1957.27
100,12,9,2023-11-26 10:23:18,2,1833.43
28,73,11,2023-11-26 09:28:15,1,1577.76
33,20,13,2023-11-26 17:24:39,1,2173.52
97,34,6,2023-11-26 18:52:46,1,380.57
12,43,11,2023-11-26 15:42:38,2,1536.26
77,60,10,2023-11-26 16:02:46,1,253.48
28,66,3,2023-11-26 09:25:53,1,1230.08
70,59,3,2023-11-26 11:35:18,1,323.36
93,25,12,2023-11-26 14:27:36,3,391.69
31,20,15,2023-11-26 18:03:34,2,1985.07
14,31,11,2023-11-27 18:23:38,1,380.99
13,36,12,2023-11-27 10:01:49,2,399.05
36,65,7,2023-11-27 12:37:50,1,1508.19
43,46,1,2023-11-27 12:06:03,2,601.63
17,31,10,2023-11-27 17:37:45,1,382.61
44,31,9,2023-11-27 12:55:52,1,397.43
73,21,4,2023-11-27 14:08:35,2,1140.99
15,54,15,2023-11-27 11:45:56,1,678.75
70,61,15,2023-11-27 13:52:52,1,1900.62
26,42,1,2023-11-27 20:41:32,2,1612.27
95,69,6,2023-11-27 13:05:56,1,2049.22
18,49,8,2023-11-27 15:32:49,1,435.29
88,42,12,2023-11-28 17:05:41,3,1469.66
74,42,12,2023-11-28 08:35:39,1,1469.28
60,30,1,2023-11-28 20:41:57,1,322.29
9,6,5,2023-11-28 10:20:28,2,2624.54
86,39,15,2023-11-28 14:04:47,3,492.02
55,47,7,2023-11-28 15:46:36,1,600.84
81,3,1,2023-11-28 16:03:13,1,2130.83
38,15,15,2023-11-28 16:55:14,1,1509.72
37,30,5,2023-11-28 16:24:08,2,336.24
83,28,6,2023-11-28 15:35:19,1,460.01
98,55,8,2023-11-28 09:29:27,1,714.93
12,35,12,2023-11-28 17:43:06,1,344.58
71,32,8,2023-11-28 19:42:13,3,425.42
27,4,6,2023-11-28 15:10:11,4,1820.9
2,16,15,2023-11-28 18:10:40,3,1548.61
49,54,15,2023-11-29 14:30:22,1,741.47
84,72,7,2023-11-29 14:16:43,1,2204.36
79,65,5,2023-11-29 15:59:37,2,1665.35
26,61,13,2023-11-29 14:48:56,2,2170.8
7,55,11,2023-11-29 13:56:41,2,795.07
54,28,1,2023-11-29 08:05:23,1,421.21
40,6,15,2023-11-29 13:41:15,4,2617.03
100,48,12,2023-11-29 18:12:30,1,575.36
84,57,10,2023-11-29 19:21:50,1,307.48
7,37,13,2023-11-29 13:15:12,2,443.56
22,29,7,2023-11-30 13:39:11,1,433.67
22,36,4,2023-11-30 18:50:21,1,399.05
76,33,9,2023-11-30 19:00:04,2,247.57
46,61,11,2023-11-30 11:03:11,5,2106.22
95,3,7,2023-11-30 19:16:01,2,2166.19
91,60,1,2023-11-30 19:59:35,1,284.55
97,34,7,2023-11-30 15:19:31,1,342.62
4,51,1,2023-11-30 19:45:20,3,416.33
5,3,11,2023-11-30 20:50:54,1,2088.84
86,13,1,2023-11-30 16:19:59,1,1529.44
22,52,14,2023-11-30 08:15:09,3,478.87
62,62,8,2023-11-30 17:53:25,1,2020.31
39,48,13,2023-11-30 20:36:56,1,654.78
65,26,13,2023-12-01 17:41:02,2,573.9
67,46,3,2023-12-01 19:58:18,1,606.23
92,72,9,2023-12-01 14:12:15,4,2201.22
77,22,2,2023-12-01 15:33:43,1,1479.13
80,37,2,2023-12-01 19:43:16,2,451.82
73,3,4,2023-12-01 09:32:52,1,2058.41
41,35,12,2023-12-01 08:42:17,1,312.1
64,48,4,2023-12-01 11:48:32,1,650.13
36,55,14,2023-12-01 15:45:42,3,790.42
22,44,13,2023-12-01 17:04:56,1,1320.04
83,47,3,2023-12-01 08:18:32,1,653.42
39,57,15,2023-12-01 20:50:29,3,316.11
26,23,11,2023-12-01 08:47:57,4,1101.63
27,22,13,2023-12-01 09:53:19,1,1369.78
66,19,4,2023-12-01 20:32:37,1,2181.48
66,30,3,2023-12-01 08:29:36,1,329.07
82,17,13,2023-12-01 08:47:40,1,2023.63
55,11,5,2023-12-02 15:18:51,1,1836.95
55,25,9,2023-12-02 09:41:49,2,399.55
4,19,4,2023-12-02 11:39:59,1,2078.85
96,60,2,2023-12-02 12:38:44,1,267.88
9,36,10,2023-12-02 09:45:25,1,366.3
32,5,12,2023-12-02 17:00:56,5,2402.2
34,76,2,2023-12-02 19:51:19,1,1944.31
86,36,8,2023-12-02 20:25:01,2,399.05
67,3,1,2023-12-02 13:53:00,2,1909.53
70,24,2,2023-12-02 20:11:46,2,1480.2
59,50,13,2023-12-02 09:18:23,2,448.59
58,48,4,2023-12-02 08:39:53,3,600.7
87,41,3,2023-12-03 09:11:08,1,1637.55
99,46,3,2023-12-03 12:35:26,2,636.71
51,29,10,2023-12-03 19:54:19,5,422.49
41,65,4,2023-12-03 11:29:38,1,1630.95
73,59,5,2023-12-03 20:01:37,1,316.23
74,72,1,2023-12-03 20:22:08,1,2300.27
28,60,15,2023-12-03 14:51:32,1,251.42
66,16,13,2023-12-03 10:40:20,1,1705.45
66,49,1,2023-12-03 16:35:41,1,457.53
72,28,8,2023-12-03 08:35:22,3,436.24
63,31,8,2023-12-03 17:56:33,5,414.84
74,51,8,2023-12-03 18:44:09,1,403.18
99,34,8,2023-12-03 08:03:28,3,356.24
26,21,4,2023-12-03 09:13:41,1,1190.27
24,12,5,2023-12-03 19:56:03,5,1786.69
44,16,15,2023-12-03 12:15:41,1,1561.89
10,18,14,2023-12-03 20:44:17,1,2125.2
100,13,3,2023-12-03 20:20:06,2,1723.85
11,32,6,2023-12-03 18:04:24,2,416.53
84,18,2,2023-12-04 19:14:52,1,2000.28
37,4,12,2023-12-04 15:26:02,2,1836.59
72,36,12,2023-12-04 11:49:12,1,384.11
55,7,10,2023-12-04 19:13:37,1,2882.59
9,68,15,2023-12-04 19:59:22,1,1792.91
33,34,8,2023-12-04 12:42:49,4,376.75
99,37,13,2023-12-04 18:28:01,2,462.02
89,63,2,2023-12-04 16:17:13,5,1919.08
73,30,7,2023-12-04 17:24:14,1,309.11
55,38,2,2023-12-04 09:13:51,1,353.9
10,29,7,2023-12-04 14:20:09,2,429.39
28,37,15,2023-12-05 10:09:58,1,455.27
90,32,12,2023-12-05 13:03:11,1,399.9
23,50,10,2023-12-05 10:50:00,1,461.39
78,76,7,2023-12-05 20:52:47,1,2011.35
35,8,14,2023-12-05 12:51:57,1,2999.15
37,54,7,2023-12-05 10:17:39,1,722.63
63,1,3,2023-12-05 19:09:31,1,1996.8
75,31,12,2023-12-05 16:59:08,1,424.02
38,13,15,2023-12-05 08:56:51,1,1614.98
41,42,13,2023-12-05 09:34:57,1,1470.51
23,50,6,2023-12-05 20:57:40,3,431.54
69,35,3,2023-12-05 10:46:29,1,326.06
72,40,11,2023-12-05 16:05:14,1,460.83
17,42,2,2023-12-05 16:47:23,2,1438.21
52,70,1,2023-12-05 16:54:10,2,2369.85
50,69,5,2023-12-05 08:26:20,1,2212.34
97,32,4,2023-12-05 16:38:17,1,392.93
71,60,14,2023-12-05 11:48:17,1,285.54
48,59,7,2023-12-05 17:13:04,1,312.88
70,17,14,2023-12-05 08:32:31,1,2137.74
12,68,6,2023-12-06 08:21:14,2,1798.29
4,17,8,2023-12-06 09:23:54,1,2147.11
55,3,6,2023-12-06 18:50:57,2,1968.6
93,34,12,2023-12-06 09:40:59,1,332.87
9,42,3,2023-12-06 17:05:24,1,1449.88
61,29,15,2023-12-06 12:11:29,2,425.12
42,32,2,2023-12-06 18:52:03,1,426.97
59,37,2,2023-12-06 12:38:08,1,432.89
30,16,14,2023-12-06 10:27:03,1,1705.45
98,71,14,2023-12-06 11:10:32,3,2147.45
45,66,4,2023-12-06 10:26:03,1,1312.51
82,26,14,2023-12-06 18:18:06,2,589.9
42,30,10,2023-12-06 10:15:23,1,323.95
70,11,5,2023-12-07 14:01:27,1,1718.73
24,6,7,2023-12-07 08:32:07,5,2782.7
9,5,9,2023-12-07 09:50:28,1,2588.14
40,12,15,2023-12-07 08:23:13,1,1964.48
69,12,10,2023-12-07 15:06:08,2,1974.71
55,20,4,2023-12-07 15:49:06,1,2107.98
96,9,8,2023-12-07 11:34:54,1,1870.56
98,3,5,2023-12-07 08:42:05,1,2183.73
48,45,3,2023-12-07 12:51:23,1,623.12
14,16,8,2023-12-07 10:00:30,2,1705.45
42,3,13,2023-12-07 11:55:49,1,2155.05
21,4,3,2023-12-07 16:34:31,5,1898.79
33,49,4,2023-12-07 13:11:34,2,489.22
41,21,15,2023-12-07 15:45:36,1,1246.18
88,46,1,2023-12-07 08:57:45,1,600.23
82,73,1,2023-12-07 12:33:29,2,1695.21
17,55,12,2023-12-07 08:11:22,1,768.85
74,24,5,2023-12-07 11:46:29,1,1408.59
74,20,15,2023-12-08 15:22:31,1,2108.82
6,4,2,2023-12-08 17:58:18,1,1967.57
58,26,6,2023-12-08 08:27:25,1,550.21
78,73,7,2023-12-08 08:44:23,1,1569.61
38,45,15,2023-12-08 10:52:21,1,657.78
85,27,7,2023-12-08 14:04:57,2,635.35
15,12,3,2023-12-08 16:16:06,1,1830.39
10,57,11,2023-12-08 15:13:43,1,315.39
90,22,15,2023-12-08 19:40:00,1,1396.28
65,61,10,2023-12-08 17:27:02,3,2154.93
40,5,6,2023-12-08 17:14:54,2,2332.11
22,10,1,2023-12-08 17:10:25,1,1800.52
24,3,12,2023-12-08 10:37:25,3,1973.64
35,63,4,2023-12-09 17:25:44,5,1917.3
44,51,11,2023-12-09 14:11:39,1,430.86
14,32,5,2023-12-09 10:44:35,2,400.82
52,13,10,2023-12-09 20:09:41,1,1598.05
67,21,13,2023-12-09 14:31:49,2,1307.23
23,67,12,2023-12-09 14:34:20,1,1929.22
53,67,3,2023-12-09 18:26:53,1,1766.78
13,41,13,2023-12-10 15:39:43,1,1557.44
42,25,12,2023-12-10 20:57:04,1,441.22
64,43,14,2023-12-10 11:11:32,1,1598.95
63,61,11,2023-12-10 18:55:58,3,1947.07
35,52,2,2023-12-10 13:12:38,1,501.4
29,17,12,2023-12-10 11:36:01,2,2083.78
100,10,2,2023-12-10 09:54:15,3,1926.71
21,4,4,2023-12-10 15:56:24,2,1930.31
3,39,9,2023-12-10 08:50:37,1,433.69
14,47,2,2023-12-10 08:42:01,4,590.23
65,33,15,2023-12-10 18:38:21,1,258.58
86,8,10,2023-12-10 10:44:51,1,2680.51
12,39,13,2023-12-10 18:37:42,1,481.17
5,44,2,2023-12-10 19:39:38,2,1441.61
19,66,1,2023-12-10 09:30:29,1,1320.94
28,75,11,2023-12-11 12:10:02,4,1339.33
63,7,10,2023-12-11 15:49:37,1,2710.47
56,27,9,2023-12-11 19:17:08,2,598.11
51,63,6,2023-12-11 19:33:25,1,1911.27
34,72,2,2023-12-11 14:39:31,1,2361.94
78,29,13,2023-12-11 14:02:23,1,423.61
27,44,9,2023-12-11 13:06:51,1,1322.37
85,20,6,2023-12-11 12:48:12,2,1944.36
49,74,8,2023-12-11 15:14:05,2,1723.39
68,11,3,2023-12-11 08:22:22,1,1813.14
93,64,7,2023-12-12 16:27:28,1,2022.34
66,20,8,2023-12-12 16:13:17,2,1982.76
100,54,8,2023-12-12 10:24:55,3,668.77
41,21,3,2023-12-12 20:27:00,2,1303.53
14,42,10,2023-12-12 09:47:17,1,1594.66
72,73,15,2023-12-12 16:35:25,3,1763.46
87,24,14,2023-12-12 14:46:21,1,1504.03
87,32,7,2023-12-12 20:58:31,1,410.39
70,35,7,2023-12-12 19:44:08,2,346.31
47,54,3,2023-12-12 09:40:14,1,666.21
30,40,4,2023-12-12 19:40:50,3,443.92
19,71,8,2023-12-12 15:26:55,2,2329.24
4,44,1,2023-12-13 15:17:06,2,1396.39
50,72,3,2023-12-13 11:32:38,1,2277.84
77,14,14,2023-12-13 09:35:32,3,1406.43
53,11,5,2023-12-13 08:05:10,1,1920.29
47,45,12,2023-12-13 19:03:46,1,621.53
29,14,7,2023-12-13 16:47:22,1,1488.93
44,47,14,2023-12-13 18:21:35,3,631.42
27,50,13,2023-12-13 13:32:17,3,446.92
30,65,5,2023-12-13 20:44:25,3,1557.78
76,10,12,2023-12-13 17:26:23,4,1877.01
40,70,15,2023-12-13 13:52:14,2,2290.2
63,12,2,2023-12-13 16:19:58,1,1797.6
52,35,5,2023-12-14 14:40:08,1,324.12
49,40,15,2023-12-14 18:25:05,3,452.06
99,7,12,2023-12-14 13:03:28,2,3001.18
26,44,9,2023-12-14 11:35:14,5,1473.03
48,53,8,2023-12-14 10:09:43,1,776.61
69,76,6,2023-12-14 17:12:12,1,1966.63
45,19,10,2023-12-14 11:16:07,1,2162.61
77,42,1,2023-12-14 16:18:44,1,1556.03
97,58,7,2023-12-14 20:51:29,1,227.66
62,75,8,2023-12-14 11:55:29,1,1438.12
91,2,10,2023-12-14 18:11:31,1,2189.3
100,7,6,2023-12-14 10:45:56,3,2944.37
55,35,12,2023-12-14 20:18:23,1,329.93
93,48,9,2023-12-14 15:15:08,1,580.46
89,24,8,2023-12-14 20:49:12,1,1441.73
6,4,12,2023-12-14 09:36:49,1,1761.91
100,40,11,2023-12-14 12:17:43,1,449.76
68,75,9,2023-12-14 17:26:54,1,1418.19
3,20,1,2023-12-14 10:54:53,1,1948.1
60,16,4,2023-12-14 11:42:23,1,1705.45
2,58,4,2023-12-14 19:33:23,1,231.48
87,40,1,2023-12-15 11:51:11,2,503.7
31,38,11,2023-12-15 13:49:16,3,320.69
3,61,15,2023-12-15 14:31:28,1,2183.64
73,12,12,2023-12-15 16:13:27,2,1742.47
80,76,9,2023-12-15 20:22:48,1,1759.42
83,71,12,2023-12-15 10:54:07,1,2283.55
50,64,13,2023-12-15 14:56:19,2,1978.41
23,74,5,2023-12-15 16:11:00,1,1775.59
83,35,13,2023-12-15 16:40:09,1,316.44
52,6,1,2023-12-15 09:08:07,2,2671.62
49,10,9,2023-12-15 16:16:05,1,1880.74
69,1,4,2023-12-15 08:04:53,1,2274.7
73,59,9,2023-12-15 17:11:03,1,297.15
4,26,12,2023-12-15 18:11:55,1,516.13
76,72,1,2023-12-15 09:37:24,1,2247.68
80,7,6,2023-12-15 14:43:36,1,2753.32
67,65,9,2023-12-15 13:01:58,1,1654.37
2,26,1,2023-12-15 12:20:43,2,543.83
93,18,15,2023-12-15 09:19:16,1,2028.35
67,28,12,2023-12-15 08:32:39,1,424.2
66,63,6,2023-12-15 20:15:17,1,2069.18
34,3,4,2023-12-15 16:26:10,1,1945.87
82,32,1,2023-12-15 11:11:23,5,438.13
88,40,11,2023-12-15 13:46:07,1,474.53
93,49,9,2023-12-15 10:44:59,1,462.8
83,52,8,2023-12-16 16:19:01,2,444.4
24,72,13,2023-12-16 15:12:14,5,2262.89
33,74,9,2023-12-16 11:01:18,2,1651.04
69,67,7,2023-12-16 17:53:06,2,1829.69
7,17,2,2023-12-16 16:43:30,3,2045.07
25,42,1,2023-12-16 13:40:39,1,1454.7
8,39,12,2023-12-16 15:48:15,1,441.6
12,14,3,2023-12-16 18:28:52,4,1469.34
71,70,3,2023-12-16 15:45:59,1,2297.25
57,2,5,2023-12-16 11:56:51,1,2077.25
85,33,5,2023-12-16 19:39:34,2,263.05
92,29,12,2023-12-16 19:18:03,1,415.46
33,23,3,2023-12-16 11:47:19,3,1151.84
34,52,13,2023-12-16 09:24:39,1,501.4
11,73,11,2023-12-16 18:48:50,1,1632.16
30,42,10,2023-12-16 19:04:25,1,1475.85
11,42,13,2023-12-16 19:00:21,3,1607.2
53,12,15,2023-12-17 10:45:15,2,1940.16
34,60,10,2023-12-17 14:41:41,1,270.54
24,35,13,2023-12-17 14:21:24,1,327.91
13,65,14,2023-12-17 18:33:52,1,1635.94
88,23,1,2023-12-17 13:19:01,1,1160.98
32,66,7,2023-12-17 16:03:12,1,1215.36
16,59,3,2023-12-17 16:57:34,1,321.44
9,30,14,2023-12-17 14:32:57,1,311.96
68,39,12,2023-12-17 11:00:37,1,464.57
16,51,6,2023-12-17 20:12:37,2,395.52
2,14,6,2023-12-17 19:36:29,1,1471.13
72,21,10,2023-12-17 08:51:48,3,1253.52
9,71,6,2023-12-17 15:01:29,1,2324.74
47,34,8,2023-12-18 20:47:49,1,383.04
75,14,4,2023-12-18 14:49:09,4,1438.37
33,56,1,2023-12-18 16:30:55,4,1088.82
58,22,2,2023-12-18 12:20:54,1,1443.16
32,42,6,2023-12-18 12:58:11,1,1549.91
24,33,8,2023-12-18 08:36:54,1,264.61
97,6,12,2023-12-18 11:58:31,5,2597.65
65,13,14,2023-12-18 19:49:24,3,1504.11
27,2,3,2023-12-18 20:05:54,2,1943.88
85,63,14,2023-12-18 09:36:51,1,2038.93
4,2,13,2023-12-18 16:15:58,4,2012.12
58,2,15,2023-12-18 13:25:32,3,1983.38
99,4,4,2023-12-18 12:51:47,3,1914.21
22,36,11,2023-12-18 20:36:29,2,362.17
27,42,12,2023-12-18 15:07:23,1,1435.07
90,26,2,2023-12-19 18:22:36,1,540.74
61,50,14,2023-12-19 09:22:55,1,471.1
91,37,4,2023-12-19 14:58:00,1,409.96
14,23,13,2023-12-19 16:13:48,4,1135.29
28,38,5,2023-12-19 19:48:44,3,316.05
13,2,4,2023-12-19 14:50:01,1,2137.63
37,59,13,2023-12-19 09:05:15,3,289.4
48,14,15,2023-12-19 17:50:35,1,1525.12
68,41,9,2023-12-19 10:08:02,1,1469.97
99,40,7,2023-12-19 20:34:43,5,449.73
60,71,2,2023-12-20 13:38:33,1,2202.46
