VentaSK,SK_Proveedor,SK_RangoDistancia,SK_EstadoPedido,SK_Almacen,Fecha_Envio,Fecha_Estimada,Fecha_Entrega_Real,Distancia_Km,Costo_Total,Costo_Por_Km,Tiempo_Entrega_Dias,Entregado_A_Tiempo
13270,5,2,3,2,2023-08-28,2023-09-01,2023-08-29,137.46,943.57,6.86,1,Si
13271,1,1,3,15,2023-08-29,2023-09-02,2023-09-01,45.91,445.46,9.7,3,Si
13272,2,1,2,14,2023-08-29,2023-09-02,,5.91,235.91,39.92,0,Pendiente
13273,1,1,3,12,2023-08-28,2023-09-01,2023-09-02,46.65,449.9,9.64,5,No
13274,1,1,3,8,2023-08-27,2023-08-31,2023-08-28,28.32,339.92,12.0,1,Si
13275,6,2,3,6,2023-08-27,2023-08-31,2023-09-03,118.23,941.15,7.96,7,No
13276,1,1,3,6,2023-08-27,2023-08-31,2023-09-01,19.34,286.04,14.79,5,No
13277,2,1,3,2,2023-08-28,2023-09-01,2023-08-30,6.62,240.53,36.33,2,Si
13278,6,2,3,13,2023-08-28,2023-09-01,2023-09-03,90.6,803.0,8.86,6,No
13279,1,1,3,15,2023-08-28,2023-09-01,2023-09-04,25.48,322.88,12.67,7,No
13280,5,2,3,11,2023-08-27,2023-08-31,2023-09-01,143.49,970.71,6.77,5,No
13281,1,1,3,3,2023-08-28,2023-09-01,2023-09-04,25.99,325.94,12.54,7,No
13282,2,1,1,1,2023-08-29,2023-09-02,,7.47,246.06,32.94,0,Pendiente
13283,1,1,3,9,2023-08-27,2023-08-31,2023-08-31,12.57,245.42,19.52,4,Si
13284,1,1,3,12,2023-08-29,2023-09-02,2023-09-01,38.82,402.92,10.38,3,Si
13285,3,1,3,14,2023-08-29,2023-09-02,2023-09-01,33.08,456.56,13.8,3,Si
13286,2,1,3,4,2023-08-27,2023-08-31,2023-08-29,38.12,445.28,11.68,2,Si
13287,1,1,3,14,2023-08-28,2023-09-01,2023-08-29,5.62,203.72,36.25,1,Si
13288,1,1,3,15,2023-08-30,2023-09-03,2023-09-02,8.46,220.76,26.09,3,Si
13289,3,1,3,11,2023-08-30,2023-09-03,2023-09-01,34.62,467.34,13.5,2,Si
13290,5,2,3,5,2023-08-29,2023-09-02,2023-09-01,172.17,1099.76,6.39,3,Si
13291,3,1,3,1,2023-08-28,2023-09-01,2023-09-02,10.87,301.09,27.7,5,No
13292,4,2,3,1,2023-08-29,2023-09-02,2023-09-03,78.2,612.8,7.84,5,No
13293,1,1,3,14,2023-08-29,2023-09-02,2023-08-31,40.44,412.64,10.2,2,Si
13294,3,1,3,6,2023-08-30,2023-09-03,2023-09-06,13.72,321.04,23.4,7,No
13295,1,1,3,1,2023-08-28,2023-09-01,2023-09-03,21.52,299.12,13.9,6,No
13296,2,1,3,8,2023-08-28,2023-09-01,2023-08-30,34.89,424.28,12.16,2,Si
13297,1,1,3,14,2023-08-30,2023-09-03,2023-09-04,27.05,332.3,12.28,5,No
13298,2,1,1,6,2023-08-29,2023-09-02,,14.34,290.71,20.27,0,Pendiente
13299,3,1,4,6,2023-08-29,2023-09-02,2023-09-01,49.08,568.56,11.58,3,Si
13300,2,1,3,8,2023-08-31,2023-09-04,2023-09-05,38.78,449.57,11.59,5,No
13301,5,2,3,15,2023-08-30,2023-09-03,2023-09-04,88.87,724.91,8.16,5,No
13302,1,1,3,6,2023-08-31,2023-09-04,2023-09-03,12.29,243.74,19.83,3,Si
13303,4,2,3,6,2023-08-31,2023-09-04,2023-09-05,252.05,1308.2,5.19,5,No
13304,3,1,3,2,2023-08-29,2023-09-02,2023-09-05,6.46,270.22,41.83,7,No
13305,7,3,3,10,2023-08-31,2023-09-04,2023-09-07,977.56,2555.12,2.61,7,No
13306,1,1,3,13,2023-08-29,2023-09-02,2023-08-31,34.08,374.48,10.99,2,Si
13307,3,1,3,1,2023-08-29,2023-09-02,2023-08-31,12.44,312.08,25.09,2,Si
13308,3,1,3,15,2023-08-30,2023-09-03,2023-09-02,30.18,436.26,14.46,3,Si
13309,7,3,3,8,2023-08-29,2023-09-02,2023-09-01,861.32,2322.64,2.7,3,Si
13310,6,2,3,4,2023-08-30,2023-09-03,2023-09-02,224.19,1470.95,6.56,3,Si
13311,1,1,3,15,2023-08-30,2023-09-03,2023-09-05,13.18,249.08,18.9,6,No
13312,1,1,4,7,2023-08-31,2023-09-04,2023-09-02,17.96,277.76,15.47,2,Si
13313,3,1,3,11,2023-09-01,2023-09-05,2023-09-03,24.29,395.03,16.26,2,Si
13314,2,1,3,8,2023-08-30,2023-09-03,2023-09-04,9.89,261.79,26.47,5,No
13315,3,1,3,2,2023-08-31,2023-09-04,2023-09-04,17.92,350.44,19.56,4,Si
13316,2,1,3,10,2023-08-31,2023-09-04,2023-09-03,44.56,487.14,10.93,3,Si
13317,1,1,3,1,2023-08-30,2023-09-03,2023-09-05,33.42,370.52,11.09,6,No
13318,3,1,3,13,2023-08-30,2023-09-03,2023-09-06,34.0,463.0,13.62,7,No
13319,2,1,3,9,2023-08-30,2023-09-03,2023-09-03,48.7,514.05,10.56,4,Si
13320,2,1,3,13,2023-08-30,2023-09-03,2023-09-01,16.34,303.71,18.59,2,Si
13321,2,1,3,13,2023-09-01,2023-09-05,2023-09-06,14.85,294.02,19.8,5,No
13322,1,1,3,3,2023-09-01,2023-09-05,2023-09-08,6.69,210.14,31.41,7,No
13323,3,1,3,4,2023-09-01,2023-09-05,2023-09-06,23.98,392.86,16.38,5,No
13324,5,2,3,5,2023-08-31,2023-09-04,2023-09-01,259.22,1491.49,5.75,1,Si
13325,3,1,3,15,2023-08-31,2023-09-04,2023-09-04,43.9,532.3,12.13,4,Si
13326,4,2,3,1,2023-08-31,2023-09-04,2023-09-05,160.41,941.64,5.87,5,No
13327,1,1,3,6,2023-08-31,2023-09-04,2023-09-06,19.79,288.74,14.59,6,No
13328,3,1,3,8,2023-08-31,2023-09-04,2023-09-05,17.45,347.15,19.89,5,No
13329,1,1,3,11,2023-09-01,2023-09-05,2023-09-03,12.09,242.54,20.06,2,Si
13330,1,1,3,12,2023-08-31,2023-09-04,2023-09-02,31.49,358.94,11.4,2,Si
13331,4,2,3,1,2023-09-01,2023-09-05,2023-09-07,278.24,1412.96,5.08,6,No
13332,3,1,3,4,2023-08-31,2023-09-04,2023-09-04,16.51,340.57,20.63,4,Si
13333,7,3,3,6,2023-09-01,2023-09-05,2023-09-07,1164.77,2929.54,2.52,6,No
13334,2,1,2,2,2023-09-01,2023-09-05,,49.93,522.05,10.46,0,Pendiente
13335,2,1,3,3,2023-09-01,2023-09-05,2023-09-02,23.69,351.49,14.84,1,Si
13336,1,1,4,11,2023-09-02,2023-09-06,2023-09-04,10.33,231.98,22.46,2,Si
13337,2,1,3,7,2023-09-01,2023-09-05,2023-09-03,6.87,242.16,35.25,2,Si
13338,6,2,3,4,2023-09-01,2023-09-05,2023-09-05,145.98,1079.9,7.4,4,Si
13339,1,1,3,6,2023-09-01,2023-09-05,2023-09-05,35.86,385.16,10.74,4,Si
13340,2,1,4,1,2023-09-03,2023-09-07,2023-09-10,5.19,231.24,44.55,7,No
13341,1,1,3,5,2023-09-02,2023-09-06,2023-09-05,37.95,397.7,10.48,3,Si
13342,1,1,2,4,2023-09-03,2023-09-07,,15.25,261.5,17.15,0,Pendiente
13343,5,2,3,1,2023-09-02,2023-09-06,2023-09-07,191.36,1186.12,6.2,5,No
13344,3,1,3,14,2023-09-01,2023-09-05,2023-09-05,42.71,523.97,12.27,4,Si
13345,3,1,3,4,2023-09-02,2023-09-06,2023-09-05,29.28,429.96,14.68,3,Si
13346,6,2,3,2,2023-09-03,2023-09-07,2023-09-07,172.87,1214.35,7.02,4,Si
13347,2,1,2,4,2023-09-02,2023-09-06,,18.82,319.83,16.99,0,Pendiente
13348,2,1,3,8,2023-09-03,2023-09-07,2023-09-10,48.31,511.51,10.59,7,No
13349,1,1,3,8,2023-09-01,2023-09-05,2023-09-02,41.65,419.9,10.08,1,Si
13350,6,2,3,15,2023-09-01,2023-09-05,2023-09-07,111.26,906.3,8.15,6,No
13351,2,1,3,2,2023-09-01,2023-09-05,2023-09-02,45.15,490.97,10.87,1,Si
13352,8,3,3,13,2023-09-02,2023-09-06,2023-09-04,1420.78,3877.79,2.73,2,Si
13353,5,2,3,2,2023-09-04,2023-09-08,2023-09-08,67.55,628.98,9.31,4,Si
13354,2,1,3,12,2023-09-03,2023-09-07,2023-09-04,37.23,439.5,11.8,1,Si
13355,1,1,3,15,2023-09-04,2023-09-08,2023-09-09,31.29,357.74,11.43,5,No
13356,3,1,3,8,2023-09-04,2023-09-08,2023-09-05,12.31,311.17,25.28,1,Si
13357,1,1,3,7,2023-09-04,2023-09-08,2023-09-08,46.33,447.98,9.67,4,Si
13358,2,1,3,14,2023-09-02,2023-09-06,2023-09-03,37.92,443.98,11.71,1,Si
13359,1,1,3,1,2023-09-03,2023-09-07,2023-09-08,44.97,439.82,9.78,5,No
13360,3,1,3,12,2023-09-04,2023-09-08,2023-09-10,18.58,355.06,19.11,6,No
13361,1,1,3,6,2023-09-04,2023-09-08,2023-09-10,16.03,266.18,16.61,6,No
13362,2,1,2,14,2023-09-02,2023-09-06,,39.88,456.72,11.45,0,Pendiente
13363,1,1,3,8,2023-09-04,2023-09-08,2023-09-09,44.16,434.96,9.85,5,No
13364,3,1,3,11,2023-09-04,2023-09-08,2023-09-11,23.38,388.66,16.62,7,No
13365,2,1,3,6,2023-09-03,2023-09-07,2023-09-05,43.7,481.55,11.02,2,Si
13366,2,1,3,9,2023-09-05,2023-09-09,2023-09-12,28.58,383.27,13.41,7,No
13367,3,1,3,4,2023-09-04,2023-09-08,2023-09-11,28.87,427.09,14.79,7,No
13368,1,1,3,7,2023-09-05,2023-09-09,2023-09-08,49.52,467.12,9.43,3,Si
13369,7,3,3,6,2023-09-05,2023-09-09,2023-09-12,1293.33,3186.66,2.46,7,No
13370,4,2,3,6,2023-09-03,2023-09-07,2023-09-04,290.31,1461.24,5.03,1,Si
13371,3,1,3,15,2023-09-05,2023-09-09,2023-09-06,13.68,320.76,23.45,1,Si
13372,2,1,3,6,2023-09-04,2023-09-08,2023-09-08,5.15,230.97,44.85,4,Si
13373,3,1,3,6,2023-09-04,2023-09-08,2023-09-06,25.74,405.18,15.74,2,Si
13374,2,1,4,12,2023-09-05,2023-09-09,2023-09-11,16.37,303.9,18.56,6,No
13375,1,1,3,6,2023-09-04,2023-09-08,2023-09-09,27.68,336.08,12.14,5,No
13376,3,1,3,15,2023-09-06,2023-09-10,2023-09-10,20.98,371.86,17.72,4,Si
13377,2,1,3,6,2023-09-04,2023-09-08,2023-09-11,16.63,305.6,18.38,7,No
13378,3,1,3,1,2023-09-05,2023-09-09,2023-09-10,27.85,419.95,15.08,5,No
13379,2,1,3,6,2023-09-05,2023-09-09,2023-09-11,12.46,278.49,22.35,6,No
13380,2,1,3,4,2023-09-06,2023-09-10,2023-09-13,31.39,401.53,12.79,7,No
13381,1,1,3,8,2023-09-07,2023-09-11,2023-09-08,10.29,231.74,22.52,1,Si
13382,2,1,3,14,2023-09-07,2023-09-11,2023-09-14,12.81,280.76,21.92,7,No
13383,2,1,3,10,2023-09-07,2023-09-11,2023-09-11,20.4,330.1,16.18,4,Si
13384,1,1,4,15,2023-09-05,2023-09-09,2023-09-08,27.2,333.2,12.25,3,Si
13385,2,1,3,3,2023-09-07,2023-09-11,2023-09-12,42.18,471.67,11.18,5,No
13386,1,1,3,1,2023-09-07,2023-09-11,2023-09-10,18.18,279.08,15.35,3,Si
13387,3,1,3,6,2023-09-07,2023-09-11,2023-09-08,23.74,391.18,16.48,1,Si
13388,2,1,3,2,2023-09-05,2023-09-09,2023-09-08,43.68,481.42,11.02,3,Si
13389,2,1,2,6,2023-09-05,2023-09-09,,18.84,319.96,16.98,0,Pendiente
13390,2,1,3,1,2023-09-06,2023-09-10,2023-09-08,22.37,342.9,15.33,2,Si
13391,1,1,3,3,2023-09-05,2023-09-09,2023-09-12,21.31,297.86,13.98,7,No
13392,3,1,3,4,2023-09-07,2023-09-11,2023-09-08,27.62,418.34,15.15,1,Si
13393,1,1,4,1,2023-09-07,2023-09-11,2023-09-11,37.36,394.16,10.55,4,Si
13394,8,3,3,6,2023-09-07,2023-09-11,2023-09-14,1103.99,3149.18,2.85,7,No
13395,2,1,3,11,2023-09-07,2023-09-11,2023-09-09,35.77,430.0,12.02,2,Si
13396,5,2,3,4,2023-09-06,2023-09-10,2023-09-09,111.74,827.83,7.41,3,Si
13397,2,1,3,11,2023-09-06,2023-09-10,2023-09-09,11.04,269.26,24.39,3,Si
13398,6,2,3,10,2023-09-08,2023-09-12,2023-09-09,53.93,619.65,11.49,1,Si
13399,3,1,3,8,2023-09-08,2023-09-12,2023-09-15,22.19,380.33,17.14,7,No
13400,3,1,3,4,2023-09-06,2023-09-10,2023-09-12,31.89,448.23,14.06,6,No
13401,2,1,3,13,2023-09-08,2023-09-12,2023-09-13,29.41,388.66,13.22,5,No
13402,2,1,2,6,2023-09-08,2023-09-12,,31.72,403.68,12.73,0,Pendiente
13403,3,1,3,7,2023-09-06,2023-09-10,2023-09-10,33.11,456.77,13.8,4,Si
13404,1,1,3,1,2023-09-07,2023-09-11,2023-09-13,14.79,258.74,17.49,6,No
13405,2,1,4,14,2023-09-08,2023-09-12,2023-09-11,22.7,345.05,15.2,3,Si
13406,3,1,3,7,2023-09-08,2023-09-12,2023-09-11,14.58,327.06,22.43,3,Si
13407,1,1,3,11,2023-09-09,2023-09-13,2023-09-13,45.1,440.6,9.77,4,Si
13408,8,3,3,12,2023-09-07,2023-09-11,2023-09-11,339.75,1391.42,4.1,4,Si
13409,1,1,3,8,2023-09-07,2023-09-11,2023-09-08,14.55,257.3,17.68,1,Si
13410,2,1,3,9,2023-09-09,2023-09-13,2023-09-12,26.41,369.16,13.98,3,Si
13411,1,1,3,1,2023-09-08,2023-09-12,2023-09-09,48.05,458.3,9.54,1,Si
13412,4,2,3,4,2023-09-08,2023-09-12,2023-09-13,79.92,619.68,7.75,5,No
13413,1,1,3,10,2023-09-08,2023-09-12,2023-09-09,15.31,261.86,17.1,1,Si
13414,1,1,3,1,2023-09-07,2023-09-11,2023-09-10,40.75,414.5,10.17,3,Si
13415,3,1,3,8,2023-09-08,2023-09-12,2023-09-09,37.71,488.97,12.97,1,Si
13416,3,1,3,12,2023-09-07,2023-09-11,2023-09-11,20.81,370.67,17.81,4,Si
13417,3,1,3,10,2023-09-08,2023-09-12,2023-09-09,32.86,455.02,13.85,1,Si
13418,2,1,3,8,2023-09-08,2023-09-12,2023-09-09,7.11,243.72,34.28,1,Si
13419,4,2,3,6,2023-09-08,2023-09-12,2023-09-15,169.63,978.52,5.77,7,No
13420,1,1,3,8,2023-09-10,2023-09-14,2023-09-16,37.69,396.14,10.51,6,No
13421,6,2,2,12,2023-09-08,2023-09-12,,287.22,1786.1,6.22,0,Pendiente
13422,3,1,3,11,2023-09-10,2023-09-14,2023-09-12,25.41,402.87,15.85,2,Si
13423,2,1,3,14,2023-09-08,2023-09-12,2023-09-09,15.98,301.37,18.86,1,Si
13424,2,1,3,14,2023-09-09,2023-09-13,2023-09-10,46.03,496.69,10.79,1,Si
13425,1,1,3,11,2023-09-09,2023-09-13,2023-09-12,17.31,273.86,15.82,3,Si
13426,1,1,3,6,2023-09-08,2023-09-12,2023-09-15,18.75,282.5,15.07,7,No
13427,5,2,3,8,2023-09-10,2023-09-14,2023-09-12,121.67,872.51,7.17,2,Si
13428,1,1,3,4,2023-09-08,2023-09-12,2023-09-09,5.81,204.86,35.26,1,Si
13429,1,1,3,2,2023-09-09,2023-09-13,2023-09-10,41.38,418.28,10.11,1,Si
13430,1,1,3,3,2023-09-08,2023-09-12,2023-09-09,17.31,273.86,15.82,1,Si
13431,1,1,4,15,2023-09-11,2023-09-15,2023-09-12,9.2,225.2,24.48,1,Si
13432,1,1,3,13,2023-09-09,2023-09-13,2023-09-11,13.38,250.28,18.71,2,Si
13433,8,3,3,1,2023-09-11,2023-09-15,2023-09-12,747.68,2329.66,3.12,1,Si
13434,2,1,3,11,2023-09-11,2023-09-15,2023-09-15,21.1,334.65,15.86,4,Si
13435,1,1,3,15,2023-09-11,2023-09-15,2023-09-15,14.2,255.2,17.97,4,Si
13436,2,1,3,6,2023-09-11,2023-09-15,2023-09-12,17.1,308.65,18.05,1,Si
13437,2,1,3,2,2023-09-11,2023-09-15,2023-09-17,11.6,272.9,23.53,6,No
13438,2,1,3,4,2023-09-09,2023-09-13,2023-09-10,21.99,340.44,15.48,1,Si
13439,1,1,3,6,2023-09-09,2023-09-13,2023-09-14,36.42,388.52,10.67,5,No
13440,3,1,1,4,2023-09-11,2023-09-15,,11.66,306.62,26.3,0,Pendiente
13441,2,1,3,6,2023-09-11,2023-09-15,2023-09-18,31.46,401.99,12.78,7,No
13442,1,1,3,6,2023-09-11,2023-09-15,2023-09-14,30.7,354.2,11.54,3,Si
13443,2,1,3,2,2023-09-11,2023-09-15,2023-09-17,43.47,480.06,11.04,6,No
13444,3,1,3,10,2023-09-12,2023-09-16,2023-09-13,32.77,454.39,13.87,1,Si
13445,1,1,3,14,2023-09-12,2023-09-16,2023-09-13,31.08,356.48,11.47,1,Si
13446,2,1,3,8,2023-09-12,2023-09-16,2023-09-15,45.35,492.28,10.86,3,Si
13447,3,1,3,15,2023-09-11,2023-09-15,2023-09-16,40.15,506.05,12.6,5,No
13448,3,1,2,1,2023-09-12,2023-09-16,,46.0,547.0,11.89,0,Pendiente
13449,1,1,4,6,2023-09-12,2023-09-16,2023-09-18,37.62,395.72,10.52,6,No
13450,3,1,3,8,2023-09-11,2023-09-15,2023-09-18,10.13,295.91,29.21,7,No
13451,2,1,3,2,2023-09-10,2023-09-14,2023-09-12,32.35,407.77,12.6,2,Si
13452,3,1,2,10,2023-09-10,2023-09-14,,21.44,375.08,17.49,0,Pendiente
13453,1,1,3,8,2023-09-12,2023-09-16,2023-09-15,46.14,446.84,9.68,3,Si
13454,5,2,3,11,2023-09-13,2023-09-17,2023-09-14,132.04,919.18,6.96,1,Si
13455,2,1,3,9,2023-09-12,2023-09-16,2023-09-17,32.65,409.73,12.55,5,No
13456,2,1,3,1,2023-09-11,2023-09-15,2023-09-17,33.98,418.37,12.31,6,No
13457,1,1,3,2,2023-09-13,2023-09-17,2023-09-15,33.22,369.32,11.12,2,Si
13458,2,1,3,6,2023-09-13,2023-09-17,2023-09-20,43.41,479.66,11.05,7,No
13459,3,1,3,6,2023-09-11,2023-09-15,2023-09-13,32.34,451.38,13.96,2,Si
13460,3,1,3,15,2023-09-12,2023-09-16,2023-09-16,22.38,381.66,17.05,4,Si
13461,3,1,3,1,2023-09-13,2023-09-17,2023-09-20,26.75,412.25,15.41,7,No
13462,6,2,3,6,2023-09-11,2023-09-15,2023-09-13,112.39,911.95,8.11,2,Si
13463,3,1,3,4,2023-09-12,2023-09-16,2023-09-18,47.28,555.96,11.76,6,No
13464,1,1,3,4,2023-09-12,2023-09-16,2023-09-13,20.66,293.96,14.23,1,Si
13465,1,1,3,1,2023-09-11,2023-09-15,2023-09-16,24.6,317.6,12.91,5,No
13466,3,1,2,6,2023-09-13,2023-09-17,,36.25,478.75,13.21,0,Pendiente
13467,1,1,2,12,2023-09-12,2023-09-16,,44.07,434.42,9.86,0,Pendiente
13468,1,1,3,11,2023-09-13,2023-09-17,2023-09-15,6.06,206.36,34.05,2,Si
13469,2,1,3,11,2023-09-14,2023-09-18,2023-09-19,26.08,367.02,14.07,5,No
13470,1,1,3,3,2023-09-13,2023-09-17,2023-09-14,21.02,296.12,14.09,1,Si
13471,1,1,3,6,2023-09-12,2023-09-16,2023-09-15,43.72,432.32,9.89,3,Si
13472,2,1,2,13,2023-09-12,2023-09-16,,32.82,410.83,12.52,0,Pendiente
13473,1,1,2,14,2023-09-12,2023-09-16,,45.95,445.7,9.7,0,Pendiente
13474,3,1,3,14,2023-09-14,2023-09-18,2023-09-17,45.82,545.74,11.91,3,Si
13475,5,2,3,15,2023-09-13,2023-09-17,2023-09-16,137.24,942.58,6.87,3,Si
13476,1,1,3,8,2023-09-14,2023-09-18,2023-09-16,7.76,216.56,27.91,2,Si
13477,7,3,1,13,2023-09-12,2023-09-16,,958.52,2517.04,2.63,0,Pendiente
13478,1,1,3,8,2023-09-13,2023-09-17,2023-09-16,23.89,313.34,13.12,3,Si
13479,3,1,3,1,2023-09-14,2023-09-18,2023-09-21,21.65,376.55,17.39,7,No
13480,6,2,3,15,2023-09-14,2023-09-18,2023-09-20,52.28,611.4,11.69,6,No
13481,1,1,3,1,2023-09-15,2023-09-19,2023-09-16,26.61,329.66,12.39,1,Si
13482,1,1,3,11,2023-09-15,2023-09-19,2023-09-22,27.08,332.48,12.28,7,No
13483,1,1,3,7,2023-09-13,2023-09-17,2023-09-15,38.95,403.7,10.36,2,Si
13484,3,1,3,8,2023-09-13,2023-09-17,2023-09-14,5.46,263.22,48.21,1,Si
13485,3,1,3,8,2023-09-14,2023-09-18,2023-09-19,16.4,339.8,20.72,5,No
13486,1,1,1,1,2023-09-14,2023-09-18,,6.01,206.06,34.29,0,Pendiente
13487,2,1,3,6,2023-09-14,2023-09-18,2023-09-16,46.11,497.21,10.78,2,Si
13488,6,2,3,13,2023-09-15,2023-09-19,2023-09-18,181.67,1258.35,6.93,3,Si
13489,1,1,3,2,2023-09-16,2023-09-20,2023-09-22,9.62,227.72,23.67,6,No
13490,6,2,3,10,2023-09-15,2023-09-19,2023-09-17,105.84,879.2,8.31,2,Si
13491,6,2,3,4,2023-09-14,2023-09-18,2023-09-21,286.23,1781.15,6.22,7,No
13492,2,1,3,1,2023-09-14,2023-09-18,2023-09-17,29.75,390.88,13.14,3,Si
13493,3,1,3,12,2023-09-16,2023-09-20,2023-09-22,38.59,495.13,12.83,6,No
13494,6,2,3,4,2023-09-15,2023-09-19,2023-09-18,148.33,1091.65,7.36,3,Si
13495,5,2,3,3,2023-09-16,2023-09-20,2023-09-17,128.53,903.38,7.03,1,Si
13496,6,2,4,13,2023-09-16,2023-09-20,2023-09-22,88.42,792.1,8.96,6,No
13497,2,1,3,6,2023-09-14,2023-09-18,2023-09-17,27.02,373.13,13.81,3,Si
13498,2,1,1,4,2023-09-15,2023-09-19,,8.19,250.73,30.61,0,Pendiente
13499,4,2,3,5,2023-09-16,2023-09-20,2023-09-18,187.27,1049.08,5.6,2,Si
13500,3,1,3,8,2023-09-15,2023-09-19,2023-09-20,19.96,364.72,18.27,5,No
13501,2,1,3,14,2023-09-14,2023-09-18,2023-09-17,36.44,434.36,11.92,3,Si
13502,2,1,3,2,2023-09-14,2023-09-18,2023-09-18,38.48,447.62,11.63,4,Si
13503,1,1,3,4,2023-09-15,2023-09-19,2023-09-21,48.98,463.88,9.47,6,No
13504,1,1,3,4,2023-09-17,2023-09-21,2023-09-21,33.39,370.34,11.09,4,Si
13505,4,2,3,6,2023-09-17,2023-09-21,2023-09-19,168.83,975.32,5.78,2,Si
13506,5,2,3,1,2023-09-15,2023-09-19,2023-09-19,69.27,636.71,9.19,4,Si
13507,2,1,3,6,2023-09-15,2023-09-19,2023-09-16,39.25,452.62,11.53,1,Si
13508,3,1,4,1,2023-09-15,2023-09-19,2023-09-21,34.58,467.06,13.51,6,No
13509,1,1,3,8,2023-09-17,2023-09-21,2023-09-22,45.57,443.42,9.73,5,No
13510,1,1,4,1,2023-09-17,2023-09-21,2023-09-22,9.45,226.7,23.99,5,No
13511,2,1,3,9,2023-09-16,2023-09-20,2023-09-20,37.22,439.43,11.81,4,Si
13512,2,1,3,4,2023-09-16,2023-09-20,2023-09-21,18.1,315.15,17.41,5,No
13513,4,2,3,14,2023-09-17,2023-09-21,2023-09-23,52.21,508.84,9.75,6,No
13514,5,2,3,3,2023-09-17,2023-09-21,2023-09-20,53.76,566.92,10.55,3,Si
13515,2,1,3,1,2023-09-15,2023-09-19,2023-09-19,44.22,484.93,10.97,4,Si
13516,3,1,4,6,2023-09-16,2023-09-20,2023-09-23,26.55,410.85,15.47,7,No
13517,3,1,3,12,2023-09-16,2023-09-20,2023-09-18,46.95,553.65,11.79,2,Si
13518,3,1,3,5,2023-09-16,2023-09-20,2023-09-22,24.09,393.63,16.34,6,No
13519,2,1,3,4,2023-09-18,2023-09-22,2023-09-23,17.4,310.6,17.85,5,No
13520,1,1,3,6,2023-09-18,2023-09-22,2023-09-21,6.92,211.52,30.57,3,Si
13521,8,3,3,8,2023-09-17,2023-09-21,2023-09-22,401.87,1534.3,3.82,5,No
13522,2,1,3,1,2023-09-18,2023-09-22,2023-09-25,32.21,406.87,12.63,7,No
13523,8,3,4,6,2023-09-17,2023-09-21,2023-09-18,1014.99,2944.48,2.9,1,Si
13524,4,2,3,2,2023-09-16,2023-09-20,2023-09-19,282.19,1428.76,5.06,3,Si
13525,1,1,3,8,2023-09-17,2023-09-21,2023-09-21,19.27,285.62,14.82,4,Si
13526,2,1,3,4,2023-09-17,2023-09-21,2023-09-19,25.94,366.11,14.11,2,Si
13527,1,1,3,15,2023-09-18,2023-09-22,2023-09-20,46.6,449.6,9.65,2,Si
13528,3,1,3,9,2023-09-18,2023-09-22,2023-09-23,7.95,280.65,35.3,5,No
13529,2,1,3,4,2023-09-16,2023-09-20,2023-09-17,45.37,492.4,10.85,1,Si
13530,4,2,3,6,2023-09-17,2023-09-21,2023-09-24,139.68,858.72,6.15,7,No
13531,6,2,4,3,2023-09-16,2023-09-20,2023-09-17,71.13,705.65,9.92,1,Si
13532,6,2,2,14,2023-09-16,2023-09-20,,53.82,619.1,11.5,0,Pendiente
13533,4,2,3,11,2023-09-18,2023-09-22,2023-09-20,119.21,776.84,6.52,2,Si
13534,1,1,3,6,2023-09-19,2023-09-23,2023-09-23,34.35,376.1,10.95,4,Si
13535,3,1,4,12,2023-09-19,2023-09-23,2023-09-20,37.39,486.73,13.02,1,Si
13536,8,3,4,5,2023-09-18,2023-09-22,2023-09-22,332.48,1374.7,4.13,4,Si
13537,3,1,3,6,2023-09-18,2023-09-22,2023-09-23,38.47,494.29,12.85,5,No
13538,2,1,3,12,2023-09-18,2023-09-22,2023-09-23,38.9,450.35,11.58,5,No
13539,3,1,3,7,2023-09-19,2023-09-23,2023-09-25,38.95,497.65,12.78,6,No
13540,3,1,3,15,2023-09-18,2023-09-22,2023-09-20,5.43,263.01,48.44,2,Si
13541,6,2,3,8,2023-09-17,2023-09-21,2023-09-22,171.4,1207.0,7.04,5,No
13542,1,1,3,8,2023-09-18,2023-09-22,2023-09-23,47.73,456.38,9.56,5,No
13543,2,1,4,8,2023-09-18,2023-09-22,2023-09-23,45.74,494.81,10.82,5,No
13544,3,1,3,6,2023-09-17,2023-09-21,2023-09-19,7.92,280.44,35.41,2,Si
13545,1,1,4,6,2023-09-17,2023-09-21,2023-09-24,45.2,441.2,9.76,7,No
13546,2,1,3,8,2023-09-20,2023-09-24,2023-09-27,20.35,329.77,16.2,7,No
13547,1,1,2,7,2023-09-18,2023-09-22,,16.43,268.58,16.35,0,Pendiente
13548,3,1,3,15,2023-09-20,2023-09-24,2023-09-25,5.03,260.21,51.73,5,No
13549,5,2,3,2,2023-09-18,2023-09-22,2023-09-25,296.88,1660.96,5.59,7,No
13550,3,1,3,1,2023-09-19,2023-09-23,2023-09-20,21.99,378.93,17.23,1,Si
13551,3,1,3,15,2023-09-20,2023-09-24,2023-09-24,20.9,371.3,17.77,4,Si
13552,2,1,3,9,2023-09-19,2023-09-23,2023-09-21,14.4,291.1,20.22,2,Si
13553,4,2,1,1,2023-09-20,2023-09-24,,98.04,692.16,7.06,0,Pendiente
13554,5,2,3,2,2023-09-19,2023-09-23,2023-09-22,63.54,610.93,9.61,3,Si
